text,label
"Mindfulness
Mindfulness is the cognitive skill,[1][2][3] usually developed through exercises, of sustaining metacognitive awareness towards the contents of one's own mind and bodily sensations in the present moment.[4][5][a][6][7][8] The term mindfulness derives from the Pali word sati, a significant element of Buddhist traditions,[9][10] and the practice is based on ānāpānasati , Chan, and Tibetan meditation techniques.[11][12][b]
Since the 1990s, secular mindfullness has gained popularity in the west.[13] Individuals who have contributed to the popularity of secular mindfulness in the modern Western context include Jon Kabat-Zinn and Thích Nhất Hạnh.[14][15]
Clinical psychology and psychiatry since the 1970s have developed a number of therapeutic applications based on mindfulness for helping people experiencing a variety of psychological conditions.[15] [c] Clinical studies have documented both physical- and mental-health benefits of mindfulness in different patient categories as well as in healthy adults and children.[29][30][31][32] [d] [e]
Critics have questioned both the commercialization and the over-marketing of mindfulness for health benefits—as well as emphasizing the need for more randomized controlled studies, for more methodological details in reported studies and for the use of larger sample-sizes.[8][page needed][need quotation to verify][34][web 1]
Definitions
[edit]Mindfulness is the cognitive skill,[1][2][3] usually developed through meditation or sustained ",health
"Meditation
Meditation is a practice in which an individual uses a technique to train attention and awareness and detach from reflexive, ""discursive thinking"",[note 1] achieving a mentally clear and emotionally calm and stable state,[1][2][3][4][web 1][web 2] while not judging the meditation process itself.[note 2]
Techniques are broadly classified into focused (or concentrative) and open monitoring methods. Focused methods involve attention to specific objects like breath or mantras, while open monitoring includes mindfulness and awareness of mental events.
Meditation is practiced in numerous religious traditions, though it is also practiced independently from any religious or spiritual influences for its health benefits. The earliest records of meditation (dhyana) are found in the Upanishads, and meditation plays a salient role in the contemplative repertoire of Jainism, Buddhism and Hinduism.[5] Meditation-like techniques are also known in Judaism, Christianity and Islam, in the context of remembrance of and prayer and devotion to God.
Asian meditative techniques have spread to other cultures where they have found application in non-spiritual contexts, such as business and health. Meditation may significantly reduce stress, fear, anxiety, depression, and pain,[6] and enhance peace, perception,[7] self-concept, and well-being.[8][9][10] Research is ongoing to better understand the effects of meditation on health (psychological, neurological, and cardiovascular) and other are",philosophy
"Comparative religion
Comparative religion is the branch of the study of religions with the systematic comparison of the doctrines and practices, themes and impacts (including migration) of the world's religions. In general the comparative study of religion yields a deeper understanding of the fundamental philosophical concerns of religion such as ethics, metaphysics and the nature and forms of salvation. It also considers and compares the origins and similarities shared between the various religions of the world. Studying such material facilitates a broadened and more sophisticated understanding of human beliefs and practices regarding the sacred, numinous, spiritual and divine.[1]
In the field of comparative religion, a common geographical classification[2] of the main world religions distinguishes groups such as Middle Eastern religions (including Abrahamic religions and Iranian religions), Indian religions, East Asian religions, African religions, American religions, Oceanic religions, and classical Hellenistic religions.[2]
There also exist various sociological classifications of religious movements.
History
[edit]Al-Biruni (973 – c. 1050) and Ibn Hazm (994 – 1064), both of the Islamic Golden Age and considered the ""fathers of comparative religion"", compared the study of religious pluralism and their works have been significant in the fields of theology and philosophy.[3][4][5][6] Al-Biruni discussed his idea of history in The Remaining Signs of Past Centuries (c. 1000 AD",history
"Theology
Theology is the study of religious belief from a religious perspective, with a focus on the nature of divinity. It is taught as an academic discipline, typically in universities and seminaries.[1] It occupies itself with the unique content of analyzing the supernatural, but also deals with religious epistemology, asks and seeks to answer the question of revelation. Revelation pertains to the acceptance of God, gods, or deities, as not only transcendent or above the natural world, but also willing and able to interact with the natural world and to reveal themselves to humankind.
Theologians use various forms of analysis and argument (experiential, philosophical, ethnographic, historical, and others) to help understand, explain, test, critique, defend or promote any myriad of religious topics. As in philosophy of ethics and case law, arguments often assume the existence of previously resolved questions, and develop by making analogies from them to draw new inferences in new situations.
The study of theology may help a theologian more deeply understand their own religious tradition,[2] another religious tradition,[3] or it may enable them to explore the nature of divinity without reference to any specific tradition. Theology may be used to propagate,[4] reform,[5] or justify a religious tradition; or it may be used to compare,[6] challenge (e.g. biblical criticism), or oppose (e.g. irreligion) a religious tradition or worldview. Theology might also help a theologian add",philosophy
"Religious text
Religious texts, including scripture, are texts which various religions consider to be of central importance to their religious tradition. They often feature a compilation or discussion of beliefs, ritual practices, moral commandments and laws, ethical conduct, spiritual aspirations, and admonitions for fostering a religious community.
Within each religion, these texts are revered as authoritative sources of guidance, wisdom, and divine revelation. They are often regarded as sacred or holy, representing the core teachings and principles that their followers strive to uphold.[1][2][3]
Etymology and nomenclature
[edit]According to Peter Beal, the term scripture – derived from scriptura (Latin) – meant ""writings [manuscripts] in general"" prior to the medieval era, and was then ""reserved to denote the texts of the Old and New Testaments of the Bible"".[4] Beyond Christianity, according to the Oxford World Encyclopedia, the term scripture has referred to a text accepted to contain the ""sacred writings of a religion"",[5] while The Oxford center of Dictionary of World Religions states it refers to a text ""having [religious] authority and often collected into an accepted canon"".[6] In modern times, this equation of the written word with religious texts is particular to the English language, and is not retained in most other languages, which usually add an adjective like ""sacred"" to denote religious texts.
Some religious texts are categorized as canonical, some non-canon",history
"Ritual
A ritual is a repeated, structured sequence of actions or behaviors that alters the internal or external state of an individual, group, or environment, regardless of conscious understanding, emotional context, or symbolic meaning.[1][page needed] Traditionally associated with gestures, words, or revered objects, rituals also occur in non-human species, such as elephant mourning or corvid object-leaving.[2] They may be prescribed by tradition, including religious practices, and are often characterized by formalism, traditionalism, rule-governance, and performance.[3][4]
Rituals are a feature of all known human societies.[5] They include not only the worship rites and sacraments of organized religions and cults, but also rites of passage, atonement and purification rites, oaths of allegiance, dedication ceremonies, coronations and presidential inaugurations, marriages, funerals and more. Even common actions like hand-shaking and saying ""hello"" may be termed as rituals.
The field of ritual studies has seen a number of conflicting definitions of the term. One given by Kyriakidis is that a ritual is an outsider's or ""etic"" category for a set activity (or set of actions) that, to the outsider, seems irrational, non-contiguous, or illogical. The term can be used also by the insider or ""emic"" performer as an acknowledgement that this activity can be seen as such by the uninitiated onlooker.[6]
In psychology, the term ritual is sometimes used in a technical sense for a repetiti",philosophy
"History of religion
The history of religion is the written record of human religious feelings, thoughts, and ideas. This period of religious history begins with the invention of writing about 5,200 years ago (3200 BCE).[1] The prehistory of religion involves the study of religious beliefs that existed prior to the advent of written records. One can also study comparative religious chronology through a timeline of religion, or the interrelationships and historical diversification of religious ideologies through the use of evolutionary philosophy and broad comparativism.[2] Writing played a major role in standardizing religious texts regardless of time or location and making easier the memorization of prayers and divine rules.[3]
The concept of ""religion"" was formed in the 16th and 17th centuries.[4][5] Sacred texts like the Bible, the Quran, and others did not have a word or even a concept of religion in the original languages and neither did the people or the cultures in which these sacred texts were written.[6][7]
The word religion as used in the 21st century does not have an obvious pre-colonial translation into non-European languages. The anthropologist Daniel Dubuisson writes that ""what the West and the history of religions in its wake have objectified under the name 'religion' is ... something quite unique, which could be appropriate only to itself and its own history"".[8]
History of study
[edit]The school of religious history called the Religionsgeschichtliche Schule, a",history
"Spirituality
The meaning of spirituality has developed and expanded over time, and various meanings can be found alongside each other.[1][2][3][note 1] Traditionally, spirituality referred to a religious process of re-formation which ""aims to recover the original shape of man"",[note 2] oriented at ""the image of God""[4][5] as exemplified by the founders and sacred texts of the religions of the world. The term was used within early Christianity to refer to a life oriented toward the Holy Spirit[6] and broadened during the Late Middle Ages to include mental aspects of life.[7][8]
In modern times, the term both spread to other religious traditions[9] and broadened to refer to a wider range of experiences, including a range of esoteric and religious traditions. Modern usages tend to refer to a subjective experience of a sacred dimension,[10] and the ""deepest values and meanings by which people live"",[11][12] often in a context separate from organized religious institutions.[6] This may involve belief in a supernatural realm beyond the ordinarily observable world,[13] personal growth,[14] a quest for an ultimate or sacred meaning,[15] religious experience,[16] or an encounter with one's own ""inner dimension"" or spirit.[17]
Etymology
[edit]The term spirit means ""animating or vital principle in man and animals"".[web 1] It is derived from the Old French espirit, which comes from the Latin word spiritus (soul, ghost, courage, vigor, breath) and is related to spirare (to breathe). In th",philosophy
"Mysticism
Mysticism is popularly known as becoming one with God or the Absolute,[1] but may refer to any kind of ecstasy or altered state of consciousness which is given a religious or spiritual meaning. It may also refer to the attainment of insight in ultimate or hidden truths, and to human transformation supported by various practices and experiences.
The term ""mysticism"" has Ancient Greek origins with various historically determined meanings. Derived from the Greek word μύω múō, meaning ""to close"" or ""to conceal"", mysticism came to refer to the biblical, liturgical (and sacramental), spiritual, and contemplative dimensions of early and medieval Christianity.[2] During the early modern period, the definition of mysticism grew to include a broad range of beliefs and ideologies related to ""extraordinary experiences and states of mind"".[3]
In modern times, ""mysticism"" has acquired a limited definition, with broad applications, as meaning the aim at the ""union with the Absolute, the Infinite, or God"". This limited definition has been applied to a wide range of religious traditions and practices, valuing ""mystical experience"" as a key element of mysticism.
Since the 1960s scholars have debated the merits of perennial and constructionist approaches in the scientific research of ""mystical experiences"".[4] The perennial position is now ""largely dismissed by scholars"",[5] most scholars using a contextualist approach, which considers the cultural and historical context.[6]
Etymology",philosophy
"Legendary creature
A legendary creature is a type of extraordinary or supernatural being that is described in folklore (including myths and legends), and may be featured in historical accounts before modernity, but has not been scientifically shown to exist.
In the classical era, monstrous creatures such as the Cyclops and the Minotaur appear in heroic tales for the protagonist to destroy. Other creatures, such as the unicorn, were claimed in accounts of natural history by various scholars of antiquity.[1][2][3] Some legendary creatures are hybrid beasts.
Some legendary creatures originated in traditional mythology and were believed to be real creatures--for example, dragons, griffins and unicorns. Others are based on real encounters or garbled accounts of travellers' tales, such as the Vegetable Lamb of Tartary, a sheeplike animal which supposedly grew tethered to the earth.[4]
Creatures
[edit]A variety of mythical animals appear in the art and stories of the classical era. For example, in the Odyssey, monstrous creatures include the Cyclops, Scylla and Charybdis for the hero Odysseus to confront. Other tales include Medusa to be defeated by Perseus, the (human/bull) Minotaur to be destroyed by Theseus, and the Hydra to be killed by Heracles, while Aeneas battles with the harpies. These monsters thus have the basic function of emphasizing the greatness of the heroes involved.[5][6][7]
Some classical era creatures, such as the (horse/human) centaur, chimaera, Triton and the f",art_culture
"Oral tradition
Oral tradition, or oral lore, is a form of human communication in which knowledge, art, ideas and culture are received, preserved, and transmitted orally from one generation to another.[1][2][3] The transmission is through speech or song and may include folktales, ballads, chants, prose or poetry. The information is mentally recorded by oral repositories, sometimes termed ""walking libraries"", who are usually also performers.[4][5] Oral tradition is a medium of communication for a society to transmit oral history, oral literature, oral law and other knowledge across generations without a writing system, or in parallel to a writing system. It is the most widespread medium of human communication.[6] They often remain in use in the modern era throughout for cultural preservation.
Religions such as Buddhism, Hinduism, Catholicism,[7] and Jainism have used oral tradition, in parallel to writing, to transmit their canonical scriptures, rituals, hymns and mythologies.[8][9][10] African societies have broadly been labelled oral civilisations, contrasted with literate civilisations, due to their reverence for the oral word and widespread use of oral tradition.[a][13][14]
Oral tradition is memories, knowledge, and expression held in common by a group over many generations: it is the long preservation of immediate or contemporaneous testimony.[1][15] It may be defined as the recall and transmission of specific, preserved textual and cultural knowledge through vocal utteran",philosophy
"Literary theory
Literary theory is the systematic study of the nature of literature and of the methods for literary analysis.[1] Since the 19th century, literary scholarship includes literary theory and considerations of intellectual history, moral philosophy, social philosophy, and interdisciplinary themes relevant to how people interpret meaning.[1] In the humanities in modern academia, the latter style of literary scholarship is an offshoot of post-structuralism.[2] Consequently, the word theory became an umbrella term for scholarly approaches to reading texts, some of which are informed by strands of semiotics, cultural studies, philosophy of language, and continental philosophy, often witnessed within Western canon along with some postmodernist theory.
History
[edit]The practice of literary theory became a profession in the 20th century, but it has historical roots that run as far back as ancient Greece (Aristotle's Poetics is an often cited early example), ancient India (Bharata Muni's Natya Shastra), and ancient Rome (Longinus's On the Sublime). In medieval times, scholars in the Middle East (Al-Jahiz's al-Bayan wa-'l-tabyin and al-Hayawan, and ibn al-Mu'tazz's Kitab al-Badi)[3] and Europe[4] continued to produce works based on literary studies. The aesthetic theories of philosophers from ancient philosophy through the 18th and 19th centuries are important influences on current literary study. The theory and criticism of literature are tied to the history of literature",philosophy
"Literary criticism
A genre of arts criticism, literary criticism or literary studies is the study, evaluation, and interpretation of literature. Modern literary criticism is often influenced by literary theory, which is the philosophical analysis of literature's goals and methods. Although the two activities are closely related, literary critics are not always, and have not always been, theorists.
Whether or not literary criticism should be considered a separate field of inquiry from literary theory is a matter of some controversy. For example, The Johns Hopkins Guide to Literary Theory and Criticism[1] draws no distinction between literary theory and literary criticism, and almost always uses the terms together to describe the same concept. Some critics consider literary criticism a practical application of literary theory, because criticism always deals directly with particular literary works, while theory may be more general or abstract.[2]
Literary criticism is often published in essay or book form. Academic literary critics teach in literature departments and publish in academic journals, and more popular critics publish their reviews in broadly circulating periodicals such as The Times Literary Supplement, The New York Times Book Review, The New York Review of Books, the London Review of Books, the Dublin Review of Books, The Nation, Bookforum, and The New Yorker.
History
[edit]Classical and medieval criticism
[edit]Literary criticism is thought to have existed as far b",art_culture
"Narratology
Narratology is the study of narrative and narrative structure and the ways that these affect human perception.[1] The term is an anglicisation of French narratologie, coined by Tzvetan Todorov (Grammaire du Décaméron, 1969).[2] Its theoretical lineage is traceable to Aristotle (Poetics) but modern narratology is agreed to have begun with the Russian formalists, particularly Vladimir Propp (Morphology of the Folktale, 1928), and Mikhail Bakhtin's theories of heteroglossia, dialogism, and the chronotope first presented in The Dialogic Imagination (1975).
Cognitive narratology is a more recent development that allows for a broader understanding of narrative. Rather than focus on the structure of the story, cognitive narratology asks ""how humans make sense of stories"" and ""how humans use stories as sense-making instruments"".[3]
Defining narrative
[edit]Structuralist narratologists like Rimmon-Kenan define narrative fiction as ""the narration of a succession of fictional events"".[4]
Cognitive narratologists focus on how people experience something as narrative rather than on the structure of the text itself. The six-word story ""For sale: baby shoes, never worn"", is often given as an example that would not qualify as a narrative in the strictly structural approach, but that evokes a sense of narrative.
Marie-Laure Ryan distinguishes between ""a narrative"" as an object that can be clearly defined and the quality of narrativity, which means ""being able to inspire a narrativ",philosophy
"Poetics
Poetics is the study or theory of poetry, specifically the study or theory of device, structure, form, type, and effect with regards to poetry,[1] though usage of the term can also refer to literature broadly.[2][3] Poetics is distinguished from hermeneutics by its focus on the synthesis of non-semantic elements in a text rather than its semantic interpretation.[4] Most literary criticism combines poetics and hermeneutics in a single analysis; however, one or the other may predominate given the text and the aims of the one doing the reading.
History of Poetics
[edit]Western Poetics
[edit]Generally speaking, poetics in the western tradition emerged out of Ancient Greece. Fragments of Homer and Hesiod represent the earliest Western treatments of poetic theory, followed later by the work of the lyricist Pindar.[5] The term poetics derives from the Ancient Greek ποιητικός poietikos ""pertaining to poetry""; also ""creative"" and ""productive"".[6] It stems, not surprisingly, from the word for poetry, ""poiesis"" (ποίησις) meaning ""the activity in which a person brings something into being that did not exist before."" Ποίησις itself derives from the Doric word ""poiéō"" (ποιέω) which translates, simply, as ""to make.""[7] In the Western world, the development and evolution of poetics featured three artistic movements concerned with poetical composition: (1) the formalist, (2) the objectivist, and (3) the Aristotelian.[8]
Plato's Republic
[edit]The Republic by Plato represents the first",art_culture
"Drama theory
In operations research, drama theory is one of several problem structuring methods. It is based on game theory and adapts the use of games to complex organisational situations, accounting for emotional responses that can provoke irrational reactions and lead the players to redefine the game. In a drama, emotions trigger rationalizations that create changes in the game, and so change follows change until either all conflicts are resolved or action becomes necessary. The game as redefined is then played.
Drama theory was devised by professor Nigel Howard in the early 1990s and, since then, has been turned to defense, political, health, industrial relations and commercial applications. Drama theory is an extension of Howard's metagame analysis work developed at the University of Pennsylvania in the late 1960s, and presented formally in his book Paradoxes of Rationality, published by MIT Press. Metagame analysis was originally used to advise on the Strategic Arms Limitation Talks (SALT).
Basics of drama theory
[edit]A drama unfolds through episodes in which characters interact. The episode is a period of preplay communication between characters who, after communicating, act as players in a game that is constructed through the dialogue between them. The action that follows the episode is the playing out of this game; it sets up the next episode. Most drama-theoretic terminology is derived from a theatrical model applied to real life interactions; thus, an episode goes",sports
"Feminist literary criticism
Feminist literary criticism is literary criticism informed by feminist theory, or more broadly, by the politics of feminism. It uses the principles and ideology of feminism to critique the language of literature. This school of thought seeks to analyze and describe the ways in which literature portrays the narrative of male domination by exploring the economic, social, political, and psychological forces embedded within literature.[1] This way of thinking and criticizing works can be said to have changed the way literary texts are viewed and studied, as well as changing and expanding the canon of what is commonly taught.
Traditionally, feminist literary criticism has sought to examine old texts within literary canon through a new lens. Specific goals of feminist criticism include both the development and discovery of female tradition of writing, and rediscovering of old texts, while also interpreting symbolism of women's writing so that it will not be lost or ignored by the male point of view and resisting sexism inherent in the majority of mainstream literature. These goals, along with the intent to analyze women writers and their writings from a female perspective, and increase awareness of the sexual politics of language and style[2] were developed by Lisa Tuttle in the 1980s, and have since been adopted by a majority of feminist critics.
The history of feminist literary criticism is extensive, from classic works of nineteenth-century female aut",art_culture
"Postcolonial literature
Postcolonial literature is the literature by people from formerly colonized countries, originating from all continents except Antarctica. Postcolonial literature often addresses the problems and consequences of the colonization and subsequent decolonization of a country, especially questions relating to the political and cultural independence of formerly subjugated people, and themes such as racialism and colonialism.[1][2][3] A range of literary theory has evolved around the subject. It addresses the role of literature in perpetuating and challenging what postcolonial critic Edward Said refers to as cultural imperialism.[4] It is at its most overt in texts that write back to the European canon (Thieme 2001).
Migrant literature and postcolonial literature show some considerable overlap. However, not all migration takes place in a colonial setting, and not all postcolonial literature deals with migration. A question of current debate is the extent to which postcolonial theory also speaks to migration literature in non-colonial settings.
Terminology
[edit]The significance of the prefix ""post-"" in ""postcolonial"" is a matter of contention among scholars and historians. In postcolonial studies, there has not been a unified consensus on when colonialism began and when it has ended (with numerous scholars contending that it has not). The contention has been influenced by the history of colonialism, which is commonly divided into several major phases; the Euro",art_culture
"Children's literature
Children's literature or juvenile literature includes stories, books, magazines, and poems that are created for children. In addition to conventional literary genres, modern children's literature is classified by the intended age of the reader, ranging from picture books for the very young to young adult fiction for those nearing maturity.
Children's literature can be traced to traditional stories like fairy tales, which have only been identified as children's literature since the eighteenth century, and songs, part of a wider oral tradition, which adults shared with children before publishing existed. The development of early children's literature, before printing was invented, is difficult to trace. Even after printing became widespread, many classic ""children's"" tales were originally created for adults and later adapted for a younger audience. Since the fifteenth century much literature has been aimed specifically at children, often with a moral or religious message. Children's literature has been shaped by religious sources, like Puritan traditions, or by more philosophical and scientific standpoints with the influences of Charles Darwin and John Locke.[2] The late nineteenth and early twentieth centuries are known as the ""Golden Age of Children's Literature"" because many classic children's books were published then.
Definition
[edit]There is no single or widely used definition of children's literature.[3]: 15–17 It can be broadly defined as the body",art_culture
"Young adult literature
Young adult literature (YA) is typically written for readers aged 12 to 18[1][2] and includes most of the themes found in adult fiction, such as family dysfunction, substance abuse, alcoholism, and sexuality.[3] It is characterized by simpler world building than adult literature as it seeks to highlight the experiences of adolescents in a variety of ways. There are various genres within young adult literature.
The earliest known use of term young adult occurred in 1942.[4] Prior to the 1930s teenagers, adolescents and young adults were still considered children in society. Following the recognition of teenagers as a distinct group of people, the designation of young adult literature was developed by librarians to help teenagers make the transition between children's literature and adult literature.[5] According to a study conducted in 2023, 55% of young adult literature consumers were over 18 years of age. 78% of adult consumers purchased with the intent to read themselves. Of these adult buyers, 51% were between ages 30 and 44.[6] This highlights the fact that the consumption of young adult literature is heavily focused outside of the target audience range.
Definitions
[edit]Author and academic Michael Cart states that the term young adult literature ""first found common usage in the late 1960s, in reference to realistic fiction that was set in the real (as opposed to imagined), contemporary world and addressed problems, issues, and life circumstances o",art_culture
"Science fiction
Science fiction (often shortened to sci-fi or abbreviated SF) is a genre of speculative fiction that deals with imaginative and futuristic concepts. These concepts may include information technology and robotics, biological manipulations, space exploration, time travel, parallel universes, and extraterrestrial life. The genre often explores human responses to the consequences of projected or imagined scientific advances.
Science fiction is related to fantasy (together abbreviated SF&F), horror, and superhero fiction, and it contains many subgenres. The genre's precise definition has long been disputed among authors, critics, scholars, and readers. Major subgenres include hard science fiction, which emphasizes scientific accuracy, and soft science fiction, which focuses on social sciences. Other notable subgenres are cyberpunk, which explores the interface between technology and society, and climate fiction, which addresses environmental issues.
Precedents for science fiction are claimed to exist as far back as antiquity, but the modern genre arose primarily in the 19th and early 20th centuries, when popular writers began looking to technological progress for inspiration and speculation. Mary Shelley's Frankenstein, written in 1818, is often credited as the first true science fiction novel. Jules Verne and H. G. Wells are pivotal figures in the genre's development. In the 20th century, the genre grew during the Golden Age of Science Fiction; it expanded with th",science
"Fantasy literature
Fantasy literature is literature set in an imaginary universe, often but not always without any locations, events, or people from the real world. Magic, the supernatural and magical creatures are common in many of these imaginary worlds. Fantasy literature may be directed at both children and adults.
Fantasy is considered a genre of speculative fiction and is distinguished from the genres of science fiction and horror by the absence of scientific or macabre themes, respectively, though these may overlap. Historically, most works of fantasy were in written form, but since the 1960s, a growing segment of the genre has taken the form of fantasy films, fantasy television programs, graphic novels, video games, music and art.
Many fantasy novels originally written for children and adolescents also attract an adult audience. Examples include Alice's Adventures in Wonderland, the Harry Potter series, The Chronicles of Narnia, and The Hobbit.
History
[edit]Beginnings
[edit]Stories involving magic and terrible monsters have existed in spoken forms before the advent of printed literature. Classical mythology is replete with fantastical stories and characters, the best known (and perhaps the most relevant to modern fantasy) being the works of Homer (Greek) and Virgil (Roman).[1]
The philosophy of Plato has had great influence on the fantasy genre. In the Christian Platonic tradition, the reality of other worlds, and an overarching structure of great metaphysical and mo",art_culture
"Horror fiction
Horror is a genre of speculative fiction that is intended to disturb, frighten, or scare an audience. Horror is often divided into the sub-genres of psychological horror and supernatural horror. Literary historian J. A. Cuddon, in 1984, defined the horror story as ""a piece of fiction in prose of variable length ... which shocks, or even frightens the reader, or perhaps induces a feeling of repulsion or loathing"".[1] Horror intends to create an eerie and frightening atmosphere for the reader. Often the central menace of a work of horror fiction can be interpreted as a metaphor for larger fears of a society.
History
[edit]Before 1000
[edit]The horror genre has ancient origins, with roots in folklore and religious traditions focusing on death, the afterlife, evil, the demonic, and the principle of the thing embodied in the person.[2] These manifested in stories of beings such as demons, witches, vampires, werewolves, and ghosts. Some early European horror-fiction were the Ancient Greeks and Ancient Romans.[3] Mary Shelley's well-known 1818 novel about Frankenstein was greatly influenced by the story of Hippolytus, whom Asclepius revives from death.[4] Euripides wrote plays based on the story, Hippolytos Kalyptomenos and Hippolytus.[5] In Plutarch's Parallel Lives in the account of Cimon, the author describes the spirit of a murderer, Damon, who himself was murdered in a bathhouse in Chaeronea.[6]
Pliny the Younger (61 to c. 113) tells the tale of Athenodorus Canan",art_culture
"Detective fiction
Detective fiction is a subgenre of crime fiction and mystery fiction in which an investigator or a detective—whether professional, amateur or retired—investigates a crime, often murder. The detective genre began around the same time as speculative fiction and other genre fiction in the mid-nineteenth century and has remained extremely popular, particularly in novels.[1] Some of the most famous heroes of detective fiction include C. Auguste Dupin, Sherlock Holmes, Kogoro Akechi, Miss Marple and Hercule Poirot. Juvenile stories featuring The Hardy Boys, Nancy Drew, and The Boxcar Children have also remained in print for several decades.
History
[edit]Ancient
[edit]Some scholars, such as R. H. Pfeiffer, have suggested that certain ancient and religious texts bear similarities to what would later be called detective fiction. In the Old Testament story of Susanna and the Elders (the Protestant Bible locates this story within the apocrypha), the account told by two witnesses broke down when Daniel cross-examines them. In response, author Julian Symons has argued that ""those who search for fragments of detection in the Bible and Herodotus are looking only for puzzles"" and that these puzzles are not detective stories.[2]
Early Arabic
[edit]One Thousand and One Nights contains several of the earliest detective stories, anticipating modern detective fiction.[3] The oldest known example of a detective story was ""The Three Apples"", one of the tales narrated by Scheheraz",art_culture
"Detective fiction
Detective fiction is a subgenre of crime fiction and mystery fiction in which an investigator or a detective—whether professional, amateur or retired—investigates a crime, often murder. The detective genre began around the same time as speculative fiction and other genre fiction in the mid-nineteenth century and has remained extremely popular, particularly in novels.[1] Some of the most famous heroes of detective fiction include C. Auguste Dupin, Sherlock Holmes, Kogoro Akechi, Miss Marple and Hercule Poirot. Juvenile stories featuring The Hardy Boys, Nancy Drew, and The Boxcar Children have also remained in print for several decades.
History
[edit]Ancient
[edit]Some scholars, such as R. H. Pfeiffer, have suggested that certain ancient and religious texts bear similarities to what would later be called detective fiction. In the Old Testament story of Susanna and the Elders (the Protestant Bible locates this story within the apocrypha), the account told by two witnesses broke down when Daniel cross-examines them. In response, author Julian Symons has argued that ""those who search for fragments of detection in the Bible and Herodotus are looking only for puzzles"" and that these puzzles are not detective stories.[2]
Early Arabic
[edit]One Thousand and One Nights contains several of the earliest detective stories, anticipating modern detective fiction.[3] The oldest known example of a detective story was ""The Three Apples"", one of the tales narrated by Scheheraz",art_culture
"Romantic literature
In literature, Romanticism found recurrent themes in the evocation or criticism of the past, the cult of ""sensibility"" with its emphasis on women and children, the isolation of the artist or narrator, and respect for nature. Furthermore, several romantic authors, such as Edgar Allan Poe, Charles Maturin and Nathaniel Hawthorne, based their writings on the supernatural/occult and human psychology. Romanticism tended to regard satire as something unworthy of serious attention, a view still influential today.[1] The Romantic movement in literature was preceded by the Enlightenment and succeeded by Realism.
Some authors cite 16th-century poet Isabella di Morra as an early precursor of Romantic literature. Her lyrics covering themes of isolation and loneliness, which reflected the tragic events of her life, are considered ""an impressive prefigurement of Romanticism"",[2] differing from the Petrarchist fashion of the time based on the philosophy of love.
The precursors of Romanticism in English poetry go back to the middle of the 18th century, including figures such as Joseph Warton (headmaster at Winchester College) and his brother Thomas Warton, Professor of Poetry at Oxford University.[3] Joseph maintained that invention and imagination were the chief qualities of a poet. The Scottish poet James Macpherson influenced the early development of Romanticism with the international success of his Ossian cycle of poems published in 1762, inspiring both Goethe and the",art_culture
"Classic book
A classic is a book accepted as being exemplary or particularly noteworthy. What makes a book ""classic"" is a concern that has occurred to various authors ranging from Italo Calvino to Mark Twain and the related questions of ""Why Read the Classics?"" and ""What Is a Classic?"" have been essayed by authors from different genres and eras (including Calvino, T. S. Eliot, Charles Augustin Sainte-Beuve). The ability of a classic book to be reinterpreted, to seemingly be renewed in the interests of generations of readers succeeding its creation, is a theme that is seen in the writings of literary critics including Michael Dirda, Ezra Pound, and Sainte-Beuve. These books can be published as a collection such as Great Books of the Western World, Modern Library, or Penguin Classics, debated, as in the Great American Novel, or presented as a list, such as Harold Bloom's list of books that constitute the Western canon.[1] Although the term is often associated with the Western canon, it can be applied to works of literature from all traditions, such as the Chinese classics or the Indian Vedas.
Many universities incorporate these readings into their curricula, such as ""The Reading List"" at St. John's College,[2] Rutgers University,[3] or Dharma Realm Buddhist University.[4] The study of these classic texts both allows and encourages students to become familiar with some of the most revered authors throughout history. This is meant to equip students and newly found scholars with a",art_culture
"Literary modernism
Modernist literature originated in the late 19th and early 20th centuries, and is characterised by a self-conscious separation from traditional ways of writing in both poetry and prose fiction writing. Modernism experimented with literary form and expression, as exemplified by Ezra Pound's maxim to ""Make it new"".[1] This literary movement was driven by a conscious desire to overturn traditional modes of representation and express the new sensibilities of the time.[2] The immense human costs of the First World War saw the prevailing assumptions about society reassessed,[3] and much modernist writing engages with the technological advances and societal changes of modernity moving into the 20th century. In Modernist Literature, Mary Ann Gillies notes that these literary themes share the ""centrality of a conscious break with the past"", one that ""emerges as a complex response across continents and disciplines to a changing world"".[4]
Modernism, Romanticism, Philosophy and Symbol
[edit]Literary modernism is often summed up in a line from W. B. Yeats: ""Things fall apart; the centre cannot hold"" (in 'The Second Coming').[5] Modernists often search for a metaphysical 'centre' but experience its collapse.[6] (Postmodernism, by way of contrast, celebrates that collapse, exposing the failure of metaphysics, such as Jacques Derrida's deconstruction of metaphysical claims.)[6]
Philosophically, the collapse of metaphysics can be traced back to the Scottish philosopher Dav",art_culture
